At. num,Sp. Name,Ion Charge,El. Name,Binding Energy (a) (eV),Uncertainty (b) (eV)
"80","Hg IX","+8","Mercury","533400","1200"
"80","Hg X","+9","Mercury","533300","1200"
"80","Hg XI","+10","Mercury","533100","1200"
"80","Hg XII","+11","Mercury","532900","1200"
"80","Hg XIII","+12","Mercury","532800","1200"
"80","Hg XIV","+13","Mercury","532400","1200"
"80","Hg XV","+14","Mercury","532100","1200"
"80","Hg XVI","+15","Mercury","531800","1200"
"80","Hg XVII","+16","Mercury","531400","1200"
"80","Hg XVIII","+17","Mercury","531000","1200"
"80","Hg XIX","+18","Mercury","530700","1200"
"80","Hg XX","+19","Mercury","530200","1100"
"80","Hg XXI","+20","Mercury","529500","1100"
"80","Hg XXII","+21","Mercury","529000","1100"
"80","Hg XXIII","+22","Mercury","528400","1100"
"80","Hg XXIV","+23","Mercury","527800","1100"
"80","Hg XXV","+24","Mercury","527100","1100"
"80","Hg XXVI","+25","Mercury","526300","1100"
"80","Hg XXVII","+26","Mercury","525600","1100"
"80","Hg XXVIII","+27","Mercury","524600","1000"
"80","Hg XXIX","+28","Mercury","523700","1000"
"80","Hg XXX","+29","Mercury","522700","1000"
"80","Hg XXXI","+30","Mercury","521600","1000"
"80","Hg XXXII","+31","Mercury","520600","1000"
"80","Hg XXXIII","+32","Mercury","519400","1000"
"80","Hg XXXIV","+33","Mercury","518100","1000"
"80","Hg XXXV","+34","Mercury","516900","1000"
"80","Hg XXXVI","+35","Mercury","515400","1000"
"80","Hg XXXVII","+36","Mercury","513800","1000"
"80","Hg XXXVIII","+37","Mercury","512100","1000"
"80","Hg XXXIX","+38","Mercury","510300","1000"
"80","Hg XL","+39","Mercury","508600","1000"
"80","Hg XLI","+40","Mercury","506700","1000"
"80","Hg XLII","+41","Mercury","504900","1000"
"80","Hg XLIII","+42","Mercury","502900","1000"
"80","Hg XLIV","+43","Mercury","500800","1000"
"80","Hg XLV","+44","Mercury","498700","1000"
"80","Hg XLVI","+45","Mercury","496300","900"
"80","Hg XLVII","+46","Mercury","494000","900"
"80","Hg XLVIII","+47","Mercury","491500","900"
"80","Hg XLIX","+48","Mercury","488900","900"
"80","Hg L","+49","Mercury","486100","900"
"80","Hg LI","+50","Mercury","483300","900"
"80","Hg LII","+51","Mercury","480300","900"
"80","Hg LIII","+52","Mercury","477300","900"
"80","Hg LIV","+53","Mercury","472300","900"
"80","Hg LV","+54","Mercury","467000","900"
"80","Hg LVI","+55","Mercury","461700","900"
"80","Hg LVII","+56","Mercury","456300","900"
"80","Hg LVIII","+57","Mercury","450600","900"
"80","Hg LIX","+58","Mercury","444900","900"
"80","Hg LX","+59","Mercury","438800","900"
"80","Hg LXI","+60","Mercury","432600","900"
"80","Hg LXII","+61","Mercury","426300","900"
"80","Hg LXIII","+62","Mercury","419700","900"
"80","Hg LXIV","+63","Mercury","412700","900"
"80","Hg LXV","+64","Mercury","405700","900"
"80","Hg LXVI","+65","Mercury","398500","700"
"80","Hg LXVII","+66","Mercury","391200","700"
"80","Hg LXVIII","+67","Mercury","383100","700"
"80","Hg LXIX","+68","Mercury","374900","700"
"80","Hg LXX","+69","Mercury","366500","600"
"80","Hg LXXI","+70","Mercury","357900","600"
"80","Hg LXXII","+71","Mercury","339300","500"
"80","Hg LXXIII","+72","Mercury","320400","500"
"80","Hg LXXIV","+73","Mercury","301200","400"
"80","Hg LXXV","+74","Mercury","281400","300"
"80","Hg LXXVI","+75","Mercury","259310","210"
"80","Hg LXXVII","+76","Mercury","236740","110"
"80","Hg LXXVIII","+77","Mercury","213567.0","0.5"
"80","Hg LXXIX","+78","Mercury","190022.9","0.4"
"80","Hg LXXX","+79","Mercury","95898.19","0.22"
"81","Tl I","0","Thallium","550900","1400"
"81","Tl II","+1","Thallium","550900","1400"
"81","Tl III","+2","Thallium","550700","1400"
"81","Tl IV","+3","Thallium","550700","1400"
"81","Tl V","+4","Thallium","550700","1400"
"81","Tl VI","+5","Thallium","550600","1400"
"81","Tl VII","+6","Thallium","550600","1400"
"81","Tl VIII","+7","Thallium","550500","1400"
"81","Tl IX","+8","Thallium","550400","1400"
"81","Tl X","+9","Thallium","550200","1400"
"81","Tl XI","+10","Thallium","550100","1400"
"81","Tl XII","+11","Thallium","549900","1400"
"81","Tl XIII","+12","Thallium","549700","1400"
"81","Tl XIV","+13","Thallium","549500","1400"
"81","Tl XV","+14","Thallium","549100","1400"
"81","Tl XVI","+15","Thallium","548900","1400"
"81","Tl XVII","+16","Thallium","548500","1400"
"81","Tl XVIII","+17","Thallium","548000","1400"
"81","Tl XIX","+18","Thallium","547600","1400"
"81","Tl XX","+19","Thallium","547100","1400"
"81","Tl XXI","+20","Thallium","546600","1200"
"81","Tl XXII","+21","Thallium","546000","1200"
"81","Tl XXIII","+22","Thallium","545400","1200"
"81","Tl XXIV","+23","Thallium","544800","1200"
"81","Tl XXV","+24","Thallium","544200","1200"
"81","Tl XXVI","+25","Thallium","543300","1200"
"81","Tl XXVII","+26","Thallium","542600","1200"
"81","Tl XXVIII","+27","Thallium","541700","1200"
"81","Tl XXIX","+28","Thallium","540700","1100"
"81","Tl XXX","+29","Thallium","539700","1100"
"81","Tl XXXI","+30","Thallium","538700","1100"
"81","Tl XXXII","+31","Thallium","537600","1100"
"81","Tl XXXIII","+32","Thallium","536400","1100"
"81","Tl XXXIV","+33","Thallium","535100","1100"
"81","Tl XXXV","+34","Thallium","533900","1100"
"81","Tl XXXVI","+35","Thallium","532500","1100"
"81","Tl XXXVII","+36","Thallium","530900","1100"
"81","Tl XXXVIII","+37","Thallium","529200","1100"
"81","Tl XXXIX","+38","Thallium","527400","1100"
"81","Tl XL","+39","Thallium","525700","1100"
"81","Tl XLI","+40","Thallium","523800","1100"
"81","Tl XLII","+41","Thallium","521800","1100"
"81","Tl XLIII","+42","Thallium","519900","1100"
"81","Tl XLIV","+43","Thallium","517800","1100"
"81","Tl XLV","+44","Thallium","515700","1100"
"81","Tl XLVI","+45","Thallium","513400","1000"
"81","Tl XLVII","+46","Thallium","511100","1000"
"81","Tl XLVIII","+47","Thallium","508500","1000"
"81","Tl XLIX","+48","Thallium","506000","1000"
"81","Tl L","+49","Thallium","503300","1000"
"81","Tl LI","+50","Thallium","500400","1000"
"81","Tl LII","+51","Thallium","497500","1000"
"81","Tl LIII","+52","Thallium","494400","1000"
"81","Tl LIV","+53","Thallium","491200","1000"
"81","Tl LV","+54","Thallium","486000","1000"
"81","Tl LVI","+55","Thallium","480700","1000"
"81","Tl LVII","+56","Thallium","475100","1000"
"81","Tl LVIII","+57","Thallium","469500","1000"
"81","Tl LIX","+58","Thallium","463700","1000"
"81","Tl LX","+59","Thallium","457600","1000"
"81","Tl LXI","+60","Thallium","451400","1000"
"81","Tl LXII","+61","Thallium","445000","1000"
"81","Tl LXIII","+62","Thallium","438500","1000"
"81","Tl LXIV","+63","Thallium","431700","1000"
"81","Tl LXV","+64","Thallium","424600","1000"
"81","Tl LXVI","+65","Thallium","417300","900"
"81","Tl LXVII","+66","Thallium","409900","900"
"81","Tl LXVIII","+67","Thallium","402300","900"
"81","Tl LXIX","+68","Thallium","394100","900"
"81","Tl LXX","+69","Thallium","385700","700"
"81","Tl LXXI","+70","Thallium","376900","700"
"81","Tl LXXII","+71","Thallium","368100","600"
"81","Tl LXXIII","+72","Thallium","349000","600"
"81","Tl LXXIV","+73","Thallium","329500","500"
"81","Tl LXXV","+74","Thallium","309700","400"
"81","Tl LXXVI","+75","Thallium","289500","400"
"81","Tl LXXVII","+76","Thallium","266710","240"
"81","Tl LXXVIII","+77","Thallium","243460","120"
"81","Tl LXXIX","+78","Thallium","219609.4","0.5"
"81","Tl LXXX","+79","Thallium","195375.3","0.4"
"81","Tl LXXXI","+80","Thallium","98592.12","0.25"
"82","Pb I","0","Lead","568200","1500"
"82","Pb II","+1","Lead","568100","1500"
"82","Pb III","+2","Lead","568100","1500"
"82","Pb IV","+3","Lead","568100","1500"
"82","Pb V","+4","Lead","568100","1500"
"82","Pb VI","+5","Lead","568000","1500"
"82","Pb VII","+6","Lead","568000","1500"
"82","Pb VIII","+7","Lead","567800","1500"
"82","Pb IX","+8","Lead","567700","1500"
"82","Pb X","+9","Lead","567600","1500"
"82","Pb XI","+10","Lead","567400","1500"
"82","Pb XII","+11","Lead","567200","1500"
"82","Pb XIII","+12","Lead","567000","1500"
"82","Pb XIV","+13","Lead","566700","1500"
"82","Pb XV","+14","Lead","566500","1500"
"82","Pb XVI","+15","Lead","566200","1500"
"82","Pb XVII","+16","Lead","565900","1500"
"82","Pb XVIII","+17","Lead","565500","1500"
"82","Pb XIX","+18","Lead","565000","1500"
"82","Pb XX","+19","Lead","564500","1500"
"82","Pb XXI","+20","Lead","564000","1500"
"82","Pb XXII","+21","Lead","563500","1400"
"82","Pb XXIII","+22","Lead","562900","1400"
"82","Pb XXIV","+23","Lead","562100","1400"
"82","Pb XXV","+24","Lead","561500","1400"
"82","Pb XXVI","+25","Lead","560800","1400"
"82","Pb XXVII","+26","Lead","559900","1400"
"82","Pb XXVIII","+27","Lead","559000","1400"
"82","Pb XXIX","+28","Lead","558200","1200"
"82","Pb XXX","+29","Lead","557200","1200"
"82","Pb XXXI","+30","Lead","556100","1200"
"82","Pb XXXII","+31","Lead","555000","1200"
"82","Pb XXXIII","+32","Lead","553700","1200"
"82","Pb XXXIV","+33","Lead","552500","1200"
"82","Pb XXXV","+34","Lead","551200","1200"
"82","Pb XXXVI","+35","Lead","549900","1200"
"82","Pb XXXVII","+36","Lead","548400","1200"
"82","Pb XXXVIII","+37","Lead","546800","1200"
"82","Pb XXXIX","+38","Lead","545000","1200"
"82","Pb XL","+39","Lead","543200","1200"
"82","Pb XLI","+40","Lead","541300","1200"
"82","Pb XLII","+41","Lead","539300","1200"
"82","Pb XLIII","+42","Lead","537300","1200"
"82","Pb XLIV","+43","Lead","535200","1200"
"82","Pb XLV","+44","Lead","533000","1200"
"82","Pb XLVI","+45","Lead","530800","1100"
"82","Pb XLVII","+46","Lead","528500","1100"
"82","Pb XLVIII","+47","Lead","525900","1100"
"82","Pb XLIX","+48","Lead","523300","1100"
"82","Pb L","+49","Lead","520700","1100"
"82","Pb LI","+50","Lead","518000","1100"
"82","Pb LII","+51","Lead","515000","1100"
"82","Pb LIII","+52","Lead","511900","1100"
"82","Pb LIV","+53","Lead","508800","1100"
"82","Pb LV","+54","Lead","505500","1100"
"82","Pb LVI","+55","Lead","500000","1100"
"82","Pb LVII","+56","Lead","494600","1100"
"82","Pb LVIII","+57","Lead","488900","1100"
"82","Pb LIX","+58","Lead","482900","1100"
"82","Pb LX","+59","Lead","477000","1100"
"82","Pb LXI","+60","Lead","470800","1100"
"82","Pb LXII","+61","Lead","464300","1100"
"82","Pb LXIII","+62","Lead","457700","1100"
"82","Pb LXIV","+63","Lead","450900","1100"
"82","Pb LXV","+64","Lead","444100","1100"
"82","Pb LXVI","+65","Lead","436700","1000"
"82","Pb LXVII","+66","Lead","429200","1000"
"82","Pb LXVIII","+67","Lead","421500","1000"
"82","Pb LXIX","+68","Lead","413700","1000"
"82","Pb LXX","+69","Lead","405200","900"
"82","Pb LXXI","+70","Lead","396500","900"
"82","Pb LXXII","+71","Lead","387600","700"
"82","Pb LXXIII","+72","Lead","378400","700"
"82","Pb LXXIV","+73","Lead","358800","600"
"82","Pb LXXV","+74","Lead","338800","500"
"82","Pb LXXVI","+75","Lead","318500","500"
"82","Pb LXXVII","+76","Lead","297700","400"
"82","Pb LXXVIII","+77","Lead","274250","250"
"82","Pb LXXIX","+78","Lead","250310","120"
"82","Pb LXXX","+79","Lead","225766.7","0.6"
"82","Pb LXXXI","+80","Lead","200828.5","0.4"
"82","Pb LXXXII","+81","Lead","101336.7","0.3"
"83","Bi I","0","Bismuth","585800","1600"
"83","Bi II","+1","Bismuth","585800","1600"
"83","Bi III","+2","Bismuth","585800","1600"
"83","Bi IV","+3","Bismuth","585800","1600"
"83","Bi V","+4","Bismuth","585700","1600"
"83","Bi VI","+5","Bismuth","585700","1600"
"83","Bi VII","+6","Bismuth","585600","1600"
"83","Bi VIII","+7","Bismuth","585600","1600"
"83","Bi IX","+8","Bismuth","585500","1600"
"83","Bi X","+9","Bismuth","585200","1600"
"83","Bi XI","+10","Bismuth","585100","1600"
"83","Bi XII","+11","Bismuth","585000","1600"
"83","Bi XIII","+12","Bismuth","584700","1600"
"83","Bi XIV","+13","Bismuth","584500","1600"
"83","Bi XV","+14","Bismuth","584200","1600"
"83","Bi XVI","+15","Bismuth","584000","1600"
"83","Bi XVII","+16","Bismuth","583600","1600"
"83","Bi XVIII","+17","Bismuth","583200","1600"
"83","Bi XIX","+18","Bismuth","582700","1600"
"83","Bi XX","+19","Bismuth","582200","1600"
"83","Bi XXI","+20","Bismuth","581700","1600"
"83","Bi XXII","+21","Bismuth","581200","1600"
"83","Bi XXIII","+22","Bismuth","580600","1600"
"83","Bi XXIV","+23","Bismuth","579900","1600"
"83","Bi XXV","+24","Bismuth","579300","1500"
"83","Bi XXVI","+25","Bismuth","578500","1500"
"83","Bi XXVII","+26","Bismuth","577600","1500"
"83","Bi XXVIII","+27","Bismuth","576800","1500"
"83","Bi XXIX","+28","Bismuth","575900","1500"
"83","Bi XXX","+29","Bismuth","574900","1500"
"83","Bi XXXI","+30","Bismuth","573800","1400"
"83","Bi XXXII","+31","Bismuth","572700","1400"
"83","Bi XXXIII","+32","Bismuth","571600","1400"
"83","Bi XXXIV","+33","Bismuth","570300","1400"
"83","Bi XXXV","+34","Bismuth","569000","1400"
"83","Bi XXXVI","+35","Bismuth","567600","1400"
"83","Bi XXXVII","+36","Bismuth","566100","1400"
"83","Bi XXXVIII","+37","Bismuth","564600","1400"
"83","Bi XXXIX","+38","Bismuth","562900","1400"
"83","Bi XL","+39","Bismuth","561000","1400"
"83","Bi XLI","+40","Bismuth","559200","1400"
"83","Bi XLII","+41","Bismuth","557200","1400"
"83","Bi XLIII","+42","Bismuth","555100","1400"
"83","Bi XLIV","+43","Bismuth","553100","1400"
"83","Bi XLV","+44","Bismuth","550900","1400"
"83","Bi XLVI","+45","Bismuth","548600","1400"
"83","Bi XLVII","+46","Bismuth","546300","1400"
"83","Bi XLVIII","+47","Bismuth","543900","1400"
"83","Bi XLIX","+48","Bismuth","541200","1200"
"83","Bi L","+49","Bismuth","538600","1200"
"83","Bi LI","+50","Bismuth","535700","1200"
"83","Bi LII","+51","Bismuth","532900","1200"
"83","Bi LIII","+52","Bismuth","529900","1200"
"83","Bi LIV","+53","Bismuth","526700","1200"
"83","Bi LV","+54","Bismuth","523300","1200"
"83","Bi LVI","+55","Bismuth","520000","1200"
"83","Bi LVII","+56","Bismuth","514400","1200"
"83","Bi LVIII","+57","Bismuth","508600","1200"
"83","Bi LIX","+58","Bismuth","502800","1200"
"83","Bi LX","+59","Bismuth","496700","1200"
"83","Bi LXI","+60","Bismuth","490500","1200"
"83","Bi LXII","+61","Bismuth","484200","1200"
"83","Bi LXIII","+62","Bismuth","477500","1200"
"83","Bi LXIV","+63","Bismuth","470600","1200"
"83","Bi LXV","+64","Bismuth","463700","1200"
"83","Bi LXVI","+65","Bismuth","456500","1100"
"83","Bi LXVII","+66","Bismuth","448900","1100"
"83","Bi LXVIII","+67","Bismuth","441300","1100"
"83","Bi LXIX","+68","Bismuth","433400","1100"
"83","Bi LXX","+69","Bismuth","425400","1000"
"83","Bi LXXI","+70","Bismuth","416600","1000"
"83","Bi LXXII","+71","Bismuth","407700","900"
"83","Bi LXXIII","+72","Bismuth","398400","900"
"83","Bi LXXIV","+73","Bismuth","388900","700"
"83","Bi LXXV","+74","Bismuth","368900","700"
"83","Bi LXXVI","+75","Bismuth","348300","600"
"83","Bi LXXVII","+76","Bismuth","327400","500"
"83","Bi LXXVIII","+77","Bismuth","306100","400"
"83","Bi LXXIX","+78","Bismuth","281900","300"
"83","Bi LXXX","+79","Bismuth","257300","140"
"83","Bi LXXXI","+80","Bismuth","232042.1","0.6"
"83","Bi LXXXII","+81","Bismuth","206385.2","0.5"
"83","Bi LXXXIII","+82","Bismuth","104133.4","0.3"
"84","Po I","0","Polonium","603900","1900"
"84","Po II","+1","Polonium","603900","1900"
"84","Po III","+2","Polonium","603900","1900"
"84","Po IV","+3","Polonium","603800","1900"
"84","Po V","+4","Polonium","603800","1900"
"84","Po VI","+5","Polonium","603800","1900"
"84","Po VII","+6","Polonium","603700","1900"
"84","Po VIII","+7","Polonium","603600","1900"
"84","Po IX","+8","Polonium","603400","1900"
"84","Po X","+9","Polonium","603300","1900"
"84","Po XI","+10","Polonium","603200","1900"
"84","Po XII","+11","Polonium","602900","1900"
"84","Po XIII","+12","Polonium","602700","1900"
"84","Po XIV","+13","Polonium","602600","1900"
"84","Po XV","+14","Polonium","602300","1900"
"84","Po XVI","+15","Polonium","601900","1900"
"84","Po XVII","+16","Polonium","601700","1900"
"84","Po XVIII","+17","Polonium","601200","1700"
"84","Po XIX","+18","Polonium","600800","1700"
"84","Po XX","+19","Polonium","600300","1700"
"84","Po XXI","+20","Polonium","599800","1700"
"84","Po XXII","+21","Polonium","599200","1700"
"84","Po XXIII","+22","Polonium","598700","1700"
"84","Po XXIV","+23","Polonium","598000","1700"
"84","Po XXV","+24","Polonium","597400","1700"
"84","Po XXVI","+25","Polonium","596600","1700"
"84","Po XXVII","+26","Polonium","595700","1600"
"84","Po XXVIII","+27","Polonium","594900","1600"
"84","Po XXIX","+28","Polonium","594000","1600"
"84","Po XXX","+29","Polonium","593000","1600"
"84","Po XXXI","+30","Polonium","591900","1600"
"84","Po XXXII","+31","Polonium","590800","1600"
"84","Po XXXIII","+32","Polonium","589700","1500"
"84","Po XXXIV","+33","Polonium","588400","1500"
"84","Po XXXV","+34","Polonium","587100","1500"
"84","Po XXXVI","+35","Polonium","585700","1500"
"84","Po XXXVII","+36","Polonium","584200","1500"
"84","Po XXXVIII","+37","Polonium","582700","1500"
"84","Po XXXIX","+38","Polonium","581100","1500"
"84","Po XL","+39","Polonium","579300","1500"
"84","Po XLI","+40","Polonium","577400","1500"
"84","Po XLII","+41","Polonium","575400","1500"
"84","Po XLIII","+42","Polonium","573300","1500"
"84","Po XLIV","+43","Polonium","571200","1500"
"84","Po XLV","+44","Polonium","569100","1500"
"84","Po XLVI","+45","Polonium","566700","1500"
"84","Po XLVII","+46","Polonium","564400","1500"
"84","Po XLVIII","+47","Polonium","562000","1500"
"84","Po XLIX","+48","Polonium","559500","1500"
"84","Po L","+49","Polonium","556800","1500"
"84","Po LI","+50","Polonium","554000","1500"
"84","Po LII","+51","Polonium","551100","1500"
"84","Po LIII","+52","Polonium","548100","1500"
"84","Po LIV","+53","Polonium","545000","1500"
"84","Po LV","+54","Polonium","541700","1500"
"84","Po LVI","+55","Polonium","538200","1400"
"84","Po LVII","+56","Polonium","534700","1400"
"84","Po LVIII","+57","Polonium","528900","1400"
"84","Po LIX","+58","Polonium","523000","1400"
"84","Po LX","+59","Polonium","516900","1400"
"84","Po LXI","+60","Polonium","510700","1400"
"84","Po LXII","+61","Polonium","504200","1400"
"84","Po LXIII","+62","Polonium","497700","1400"
"84","Po LXIV","+63","Polonium","490900","1400"
"84","Po LXV","+64","Polonium","483900","1400"
"84","Po LXVI","+65","Polonium","476700","1400"
"84","Po LXVII","+66","Polonium","469300","1200"
"84","Po LXVIII","+67","Polonium","461500","1200"
"84","Po LXIX","+68","Polonium","453500","1200"
"84","Po LXX","+69","Polonium","445500","1100"
"84","Po LXXI","+70","Polonium","437200","1100"
"84","Po LXXII","+71","Polonium","428100","1100"
"84","Po LXXIII","+72","Polonium","418900","1000"
"84","Po LXXIV","+73","Polonium","409400","900"
"84","Po LXXV","+74","Polonium","399700","900"
"84","Po LXXVI","+75","Polonium","379000","700"
"84","Po LXXVII","+76","Polonium","357900","600"
"84","Po LXXVIII","+77","Polonium","336500","500"
"84","Po LXXIX","+78","Polonium","314700","400"
"84","Po LXXX","+79","Polonium","289800","300"
"84","Po LXXXI","+80","Polonium","264420","150"
"84","Po LXXXII","+81","Polonium","238438.1","0.7"
"84","Po LXXXIII","+82","Polonium","212047.7","0.6"
"84","Po LXXXIV","+83","Polonium","106983.4","0.5"
"85","At I","0","Astatine","622300","2000"
"85","At II","+1","Astatine","622300","2000"
"85","At III","+2","Astatine","622300","2000"
"85","At IV","+3","Astatine","622300","2000"
